ticker,period_end,report_date,usable_from_date,roe,roa,operating_margin,gross_profitability,debt_ratio,interest_coverage,per,pbr,pcr,psr,ev_ebitda,dividend_yield,fcf,operating_cash_flow,net_income,earnings_yoy
009160,2026-12-31,2026-06-17,2026-06-17,3.13,,,,,,11.97,0.37,,,,6.58,,,381.0,
033530,2026-12-31,2026-06-17,2026-06-17,13.16,,,,,,2.75,0.36,,,,2.86,,,2541.0,
123700,2026-12-31,2026-06-17,2026-06-17,5.23,,,,,,4.36,0.23,,,,6.05,,,777.0,
025530,2026-12-31,2026-06-17,2026-06-17,4.86,,,,,,5.73,0.28,,,,7.02,,,621.0,
034730,2026-12-31,2026-06-17,2026-06-17,6.34,,,,,,24.41,1.55,,,,1.13,,,29000.0,
011790,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,6.2,,,,,,,,
018670,2026-12-31,2026-06-17,2026-06-17,8.04,,,,,,8.46,0.68,,,,4.06,,,26176.0,
001740,2026-12-31,2026-06-17,2026-06-17,2.46,,,,,,46.23,1.14,,,,2.1,,,257.0,
006120,2026-12-31,2026-06-17,2026-06-17,4.39,,,,,,6.79,0.3,,,,4.23,,,6961.0,
006125,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,5.28,,,,
210980,2026-12-31,2026-06-17,2026-06-17,1.24,,,,,,30.6,0.38,,,,1.72,,,381.0,
302440,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.8,,,,,,,,
326030,2026-12-31,2026-06-17,2026-06-17,32.84,,,,,,26.52,8.71,,,,,,,3409.0,
402340,2026-12-31,2026-06-17,2026-06-17,31.83,,,,,,23.92,7.62,,,,,,,66713.0,
361610,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.61,,,,,,,,
100090,2026-12-31,2026-06-17,2026-06-17,4.79,,,,,,31.47,1.51,,,,,,,625.0,
03473K,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,1.85,,,,
096770,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.85,,,,,,,,
096775,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
475150,2026-12-31,2026-06-17,2026-06-17,11.25,,,,,,57.52,6.47,,,,,,,911.0,
001510,2026-12-31,2026-06-17,2026-06-17,4.78,,,,,,22.9,1.09,,,,,,,138.0,
001515,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
285130,2026-12-31,2026-06-17,2026-06-17,1.98,,,,,,19.84,0.39,,,,2.51,,,2306.0,
28513K,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,5.19,,,,
017670,2026-12-31,2026-06-17,2026-06-17,3.02,,,,,,54.25,1.64,,,,1.68,,,1825.0,
000660,2026-12-31,2026-06-17,2026-06-17,36.12,,,,,,40.63,14.68,,,,0.12,,,62044.0,
003570,2026-12-31,2026-06-17,2026-06-17,7.35,,,,,,16.8,1.23,,,,3.97,,,2696.0,
064960,2026-12-31,2026-06-17,2026-06-17,6.87,,,,,,10.56,0.73,,,,5.51,,,2921.0,
100840,2026-12-31,2026-06-17,2026-06-17,23.13,,,,,,8.79,2.03,,,,3.06,,,4270.0,
036530,2026-12-31,2026-06-17,2026-06-17,9.65,,,,,,5.87,0.57,,,,5.73,,,8924.0,
000390,2026-12-31,2026-06-17,2026-06-17,2.46,,,,,,22.01,0.54,,,,5.16,,,308.0,
011810,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
465770,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.82,,,,,,,,
077970,2026-12-31,2026-06-17,2026-06-17,20.98,,,,,,21.05,4.42,,,,,,,1793.0,
002820,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.11,,,,,,,,
002170,2026-12-31,2026-06-17,2026-06-17,5.28,,,,,,5.95,0.31,,,,4.26,,,9071.0,
084870,2026-12-31,2026-06-17,2026-06-17,1.45,,,,,,42.95,0.62,,,,2.71,,,43.0,
002710,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.45,,,,0.52,,,,
069260,2026-12-31,2026-06-17,2026-06-17,6.64,,,,,,11.08,0.74,,,,5.78,,,1561.0,
007980,2026-12-31,2026-06-17,2026-06-17,13.29,,,,,,2.24,0.3,,,,4.08,,,819.0,
002900,2026-12-31,2026-06-17,2026-06-17,9.28,,,,,,6.84,0.63,,,,4.31,,,984.0,
024070,2026-12-31,2026-06-17,2026-06-17,1.53,,,,,,21.75,0.33,,,,2.61,,,88.0,
037270,2026-12-31,2026-06-17,2026-06-17,11.91,,,,,,11.12,1.32,,,,0.76,,,353.0,
139130,2026-12-31,2026-06-17,2026-06-17,6.48,,,,,,7.1,0.46,,,,3.93,,,2511.0,
000500,2026-12-31,2026-06-17,2026-06-17,10.62,,,,,,109.75,11.66,,,,0.03,,,3107.0,
000860,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.28,,,,1.85,,,,
035250,2026-12-31,2026-06-17,2026-06-17,7.92,,,,,,9.89,0.78,,,,6.11,,,1572.0,
011420,2026-12-31,2026-06-17,2026-06-17,5.14,,,,,,10.59,0.54,,,,,,,135.0,
002100,2026-12-31,2026-06-17,2026-06-17,7.08,,,,,,8.98,0.64,,,,7.46,,,1044.0,
009450,2026-12-31,2026-06-17,2026-06-17,11.64,,,,,,11.76,1.37,,,,1.03,,,6206.0,
267290,2026-12-31,2026-06-17,2026-06-17,6.91,,,,,,3.59,0.25,,,,4.38,,,5576.0,
012320,2026-12-31,2026-06-17,2026-06-17,3.74,,,,,,6.05,0.23,,,,1.46,,,8482.0,
000050,2026-12-31,2026-06-17,2026-06-17,6.04,,,,,,4.66,0.28,,,,1.82,,,1888.0,
214390,2026-12-31,2026-06-17,2026-06-17,0.13,,,,,,697.5,0.92,,,,0.9,,,8.0,
012610,2026-12-31,2026-06-17,2026-06-17,2.35,,,,,,30.51,0.72,,,,1.19,,,138.0,
009140,2026-12-31,2026-06-17,2026-06-17,4.79,,,,,,9.36,0.45,,,,1.82,,,2937.0,
013580,2026-12-31,2026-06-17,2026-06-17,10.64,,,,,,1.83,0.19,,,,3.4,,,11283.0,
012200,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,8.47,,,,,,,,
012205,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
002140,2026-12-31,2026-06-17,2026-06-17,8.07,,,,,,5.13,0.41,,,,2.0,,,391.0,
010130,2026-12-31,2026-06-17,2026-06-17,7.94,,,,,,29.62,2.35,,,,1.59,,,42566.0,
002240,2026-12-31,2026-06-17,2026-06-17,0.53,,,,,,55.59,0.29,,,,1.77,,,356.0,
009290,2026-12-31,2026-06-17,2026-06-17,3.95,,,,,,11.92,0.47,,,,1.61,,,521.0,
017040,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,6.47,,,,,,,,
017900,2026-12-31,2026-06-17,2026-06-17,1.78,,,,,,120.47,2.14,,,,0.49,,,85.0,
037710,2026-12-31,2026-06-17,2026-06-17,5.14,,,,,,6.35,0.33,,,,6.49,,,5830.0,
030610,2026-12-31,2026-06-17,2026-06-17,6.74,,,,,,8.93,0.6,,,,4.87,,,1266.0,
339770,2026-12-31,2026-06-17,2026-06-17,9.3,,,,,,11.57,1.08,,,,7.39,,,351.0,
007690,2026-12-31,2026-06-17,2026-06-17,2.53,,,,,,14.64,0.37,,,,3.5,,,2538.0,
002720,2026-12-31,2026-06-17,2026-06-17,6.06,,,,,,12.96,0.79,,,,0.83,,,280.0,
083420,2026-12-31,2026-06-17,2026-06-17,7.75,,,,,,11.78,0.91,,,,4.92,,,414.0,
014530,2026-12-31,2026-06-17,2026-06-17,0.58,,,,,,96.32,0.56,,,,6.11,,,34.0,
014280,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.37,,,,2.61,,,,
014285,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,2.05,,,,
008870,2026-12-31,2026-06-17,2026-06-17,2.72,,,,,,15.31,0.42,,,,2.97,,,2636.0,
001570,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.38,,,,,,,,
002990,2026-12-31,2026-06-17,2026-06-17,25.8,,,,,,2.39,0.62,,,,4.73,,,1765.0,
002995,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,2.7,,,,
011780,2026-12-31,2026-06-17,2026-06-17,4.62,,,,,,11.98,0.55,,,,1.26,,,11300.0,
011785,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,3.19,,,,
214330,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.18,,,,,,,,
001210,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.31,,,,,,,,
073240,2026-12-31,2026-06-17,2026-06-17,17.11,,,,,,4.13,0.71,,,,,,,1209.0,
092440,2026-12-31,2026-06-17,2026-06-17,1.25,,,,,,18.79,0.23,,,,4.98,,,107.0,
000270,2026-12-31,2026-06-17,2026-06-17,12.31,,,,,,8.58,1.06,,,,4.09,,,19382.0,
024110,2026-12-31,2026-06-17,2026-06-17,6.96,,,,,,7.05,0.49,,,,4.67,,,3183.0,
013700,2026-12-31,2026-06-17,2026-06-17,17.86,,,,,,3.52,0.63,,,,2.54,,,336.0,
004540,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.35,,,,,,,,
004545,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
001260,2026-12-31,2026-06-17,2026-06-17,4.24,,,,,,16.14,0.68,,,,,,,539.0,
008350,2026-12-31,2026-06-17,2026-06-17,1.28,,,,,,45.21,0.58,,,,,,,28.0,
008355,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
004270,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.21,,,,3.58,,,,
003920,2026-12-31,2026-06-17,2026-06-17,0.74,,,,,,48.48,0.36,,,,3.32,,,888.0,
003925,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,4.17,,,,
025860,2026-12-31,2026-06-17,2026-06-17,5.31,,,,,,10.74,0.57,,,,1.38,,,608.0,
005720,2026-12-31,2026-06-17,2026-06-17,6.54,,,,,,3.84,0.25,,,,2.59,,,1757.0,
005725,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,4.03,,,,
002350,2026-12-31,2026-06-17,2026-06-17,7.36,,,,,,5.03,0.37,,,,2.71,,,1469.0,
002355,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,5.0,,,,
092790,2026-12-31,2026-06-17,2026-06-17,7.77,,,,,,11.6,0.9,,,,7.18,,,1386.0,
251270,2026-12-31,2026-06-17,2026-06-17,4.14,,,,,,15.17,0.63,,,,2.1,,,2746.0,
090350,2026-12-31,2026-06-17,2026-06-17,3.96,,,,,,9.88,0.39,,,,5.04,,,804.0,
090355,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,3.6,,,,
000320,2026-12-31,2026-06-17,2026-06-17,6.45,,,,,,5.85,0.38,,,,3.32,,,3090.0,
000325,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,2.22,,,,
006280,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.23,,,,1.14,,,,
005250,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.59,,,,2.56,,,,
005257,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,1.46,,,,
004370,2026-12-31,2026-06-17,2026-06-17,6.05,,,,,,12.54,0.76,,,,1.63,,,29342.0,
072710,2026-12-31,2026-06-17,2026-06-17,8.67,,,,,,3.8,0.33,,,,3.19,,,24706.0,
058730,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.35,,,,,,,,
030210,2026-12-31,2026-06-17,2026-06-17,6.99,,,,,,5.73,0.4,,,,6.54,,,641.0,
023590,2026-12-31,2026-06-17,2026-06-17,14.66,,,,,,3.32,0.49,,,,4.63,,,11707.0,
145210,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.21,,,,,,,,
483650,2026-12-31,2026-06-17,2026-06-17,41.16,,,,,,31.16,12.83,,,,1.28,,,6594.0,
019680,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.33,,,,5.43,,,,
019685,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,8.5,,,,
006370,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.29,,,,,,,,
008060,2026-12-31,2026-06-17,2026-06-17,0.58,,,,,,207.77,1.21,,,,5.4,,,103.0,
00806K,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,9.12,,,,
353200,2026-12-31,2026-06-17,2026-06-17,5.3,,,,,,188.53,10.0,,,,0.29,,,924.0,
35320K,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,1.35,,,,
000490,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.46,,,,1.22,,,,
005750,2026-12-31,2026-06-17,2026-06-17,7.95,,,,,,5.6,0.45,,,,3.96,,,812.0,
006570,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.77,,,,,,,,
001680,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.62,,,,4.61,,,,
001685,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,5.82,,,,
084690,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.5,,,,3.59,,,,
084695,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,2.4,,,,
128820,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.31,,,,7.88,,,,
117580,2026-12-31,2026-06-17,2026-06-17,7.12,,,,,,7.83,0.56,,,,3.53,,,905.0,
016710,2026-12-31,2026-06-17,2026-06-17,3.73,,,,,,6.82,0.25,,,,3.43,,,1069.0,
003540,2026-12-31,2026-06-17,2026-06-17,4.54,,,,,,12.64,0.57,,,,3.93,,,2413.0,
003547,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,5.96,,,,
003545,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,6.0,,,,
009190,2026-12-31,2026-06-17,2026-06-17,11.51,,,,,,8.78,1.01,,,,,,,206.0,
014160,2026-12-31,2026-06-17,2026-06-17,0.8,,,,,,55.73,0.45,,,,,,,15.0,
047040,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.04,,,,,,,,
003090,2026-12-31,2026-06-17,2026-06-17,15.09,,,,,,4.37,0.66,,,,1.07,,,4280.0,
069620,2026-12-31,2026-06-17,2026-06-17,19.47,,,,,,7.26,1.41,,,,0.49,,,17022.0,
000430,2026-12-31,2026-06-17,2026-06-17,6.48,,,,,,8.65,0.56,,,,2.17,,,587.0,
006340,2026-12-31,2026-06-17,2026-06-17,7.4,,,,,,109.12,8.07,,,,,,,113.0,
006345,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
003220,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.73,,,,2.77,,,,
024890,2026-12-31,2026-06-17,2026-06-17,7.88,,,,,,7.06,0.56,,,,,,,430.0,
012800,2026-12-31,2026-06-17,2026-06-17,0.75,,,,,,47.07,0.35,,,,,,,28.0,
015230,2026-12-31,2026-06-17,2026-06-17,8.92,,,,,,5.53,0.49,,,,2.85,,,1142.0,
001070,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.14,,,,,,,,
006650,2026-12-31,2026-06-17,2026-06-17,1.73,,,,,,26.67,0.46,,,,0.95,,,5134.0,
001440,2026-12-31,2026-06-17,2026-06-17,5.26,,,,,,90.84,4.77,,,,,,,453.0,
084010,2026-12-31,2026-06-17,2026-06-17,1.94,,,,,,15.05,0.29,,,,5.56,,,598.0,
001790,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.47,,,,4.89,,,,
001795,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,5.81,,,,
001130,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.19,,,,3.36,,,,
439260,2026-12-31,2026-06-17,2026-06-17,25.8,,,,,,8.87,2.29,,,,0.39,,,7314.0,
003490,2026-12-31,2026-06-17,2026-06-17,7.19,,,,,,13.5,0.97,,,,2.6,,,2133.0,
003495,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,3.51,,,,
005880,2026-12-31,2026-06-17,2026-06-17,8.38,,,,,,3.77,0.32,,,,,,,560.0,
003830,2026-12-31,2026-06-17,2026-06-17,1.35,,,,,,12.95,0.17,,,,0.65,,,8883.0,
016090,2026-12-31,2026-06-17,2026-06-17,3.97,,,,,,6.27,0.25,,,,5.12,,,249.0,
069460,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.56,,,,,,,,
475560,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.96,,,,3.12,,,,
192080,2026-12-31,2026-06-17,2026-06-17,10.81,,,,,,10.36,1.12,,,,1.74,,,6651.0,
012510,2026-12-31,2026-06-17,2026-06-17,14.69,,,,,,38.66,5.68,,,,0.53,,,3104.0,
004830,2026-12-31,2026-06-17,2026-06-17,5.63,,,,,,10.35,0.58,,,,3.1,,,359.0,
004835,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,2.35,,,,
145720,2026-12-31,2026-06-17,2026-06-17,2.92,,,,,,24.2,0.71,,,,1.3,,,1903.0,
002150,2026-12-31,2026-06-17,2026-06-17,2.89,,,,,,25.0,0.72,,,,5.45,,,220.0,
460850,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.16,,,,5.58,,,,
460860,2026-12-31,2026-06-17,2026-06-17,0.44,,,,,,60.78,0.27,,,,3.96,,,166.0,
001230,2026-12-31,2026-06-17,2026-06-17,0.89,,,,,,20.29,0.18,,,,0.48,,,103.0,
023450,2026-12-31,2026-06-17,2026-06-17,12.63,,,,,,14.17,1.79,,,,3.19,,,2046.0,
004140,2026-12-31,2026-06-17,2026-06-17,9.79,,,,,,5.74,0.56,,,,1.45,,,360.0,
007590,2026-12-31,2026-06-17,2026-06-17,5.71,,,,,,7.43,0.42,,,,5.48,,,786.0,
005960,2026-12-31,2026-06-17,2026-06-17,9.31,,,,,,2.93,0.27,,,,4.55,,,2251.0,
005965,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,2.04,,,,
026960,2026-12-31,2026-06-17,2026-06-17,8.41,,,,,,17.23,1.45,,,,4.51,,,1468.0,
002210,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.02,,,,,,,,
102260,2026-12-31,2026-06-17,2026-06-17,7.31,,,,,,5.88,0.43,,,,3.81,,,670.0,
000640,2026-12-31,2026-06-17,2026-06-17,8.0,,,,,,6.13,0.49,,,,2.02,,,13723.0,
170900,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.56,,,,1.88,,,,
028100,2026-12-31,2026-06-17,2026-06-17,7.83,,,,,,11.56,0.9,,,,3.57,,,1453.0,
001520,2026-12-31,2026-06-17,2026-06-17,2.75,,,,,,5.58,0.15,,,,,,,105.0,
001527,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
084670,2026-12-31,2026-06-17,2026-06-17,5.43,,,,,,31.21,1.7,,,,,,,1136.0,
082640,2026-12-31,2026-06-17,2026-06-17,8.04,,,,,,10.03,0.81,,,,,,,798.0,
001525,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
018500,2026-12-31,2026-06-17,2026-06-17,15.93,,,,,,3.63,0.58,,,,3.04,,,453.0,
006040,2026-12-31,2026-06-17,2026-06-17,11.0,,,,,,3.86,0.42,,,,3.39,,,8793.0,
030720,2026-12-31,2026-06-17,2026-06-17,13.74,,,,,,3.61,0.5,,,,,,,1664.0,
014820,2026-12-31,2026-06-17,2026-06-17,6.22,,,,,,11.7,0.73,,,,4.2,,,1834.0,
014825,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,6.91,,,,
111380,2026-12-31,2026-06-17,2026-06-17,7.66,,,,,,6.64,0.51,,,,5.21,,,1967.0,
163560,2026-12-31,2026-06-17,2026-06-17,4.49,,,,,,8.5,0.38,,,,2.3,,,767.0,
004890,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.19,,,,2.75,,,,
002690,2026-12-31,2026-06-17,2026-06-17,0.89,,,,,,20.58,0.18,,,,,,,69.0,
000020,2026-12-31,2026-06-17,2026-06-17,2.29,,,,,,17.03,0.39,,,,1.22,,,313.0,
000150,2026-12-31,2026-06-17,2026-06-17,4.84,,,,,,383.92,18.58,,,,0.25,,,4230.0,
000157,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,0.91,,,,
454910,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,19.75,,,,,,,,
241560,2026-12-31,2026-06-17,2026-06-17,5.58,,,,,,15.73,0.88,,,,2.58,,,4196.0,
034020,2026-12-31,2026-06-17,2026-06-17,1.09,,,,,,781.82,8.49,,,,,,,132.0,
000155,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,0.73,,,,
336260,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,17.03,,,,,,,,
33626K,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
33626L,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
016740,2026-12-31,2026-06-17,2026-06-17,10.21,,,,,,4.4,0.45,,,,2.75,,,994.0,
192650,2026-12-31,2026-06-17,2026-06-17,0.02,,,,,,5800.0,1.03,,,,3.9,,,1.0,
024090,2026-12-31,2026-06-17,2026-06-17,4.47,,,,,,8.09,0.36,,,,7.41,,,1369.0,
003160,2026-12-31,2026-06-17,2026-06-17,3.12,,,,,,149.49,4.66,,,,0.85,,,196.0,
092200,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.08,,,,,,,,
013570,2026-12-31,2026-06-17,2026-06-17,3.58,,,,,,7.23,0.26,,,,4.13,,,570.0,
024900,2026-12-31,2026-06-17,2026-06-17,1.03,,,,,,51.58,0.53,,,,3.06,,,38.0,
002880,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.83,,,,,,,,
210540,2026-12-31,2026-06-17,2026-06-17,8.04,,,,,,5.39,0.43,,,,4.07,,,2278.0,
032350,2026-12-31,2026-06-17,2026-06-17,7.61,,,,,,49.94,3.8,,,,,,,356.0,
089860,2026-12-31,2026-06-17,2026-06-17,8.15,,,,,,8.89,0.72,,,,3.84,,,3514.0,
000400,2026-12-31,2026-06-17,2026-06-17,7.96,,,,,,12.41,0.99,,,,,,,158.0,
023530,2026-12-31,2026-06-17,2026-06-17,0.34,,,,,,111.57,0.38,,,,1.97,,,1824.0,
020150,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.75,,,,,,,,
280360,2026-12-31,2026-06-17,2026-06-17,3.3,,,,,,12.83,0.42,,,,3.15,,,8176.0,
286940,2026-12-31,2026-06-17,2026-06-17,2.33,,,,,,30.44,0.71,,,,3.5,,,657.0,
004000,2026-12-31,2026-06-17,2026-06-17,4.36,,,,,,12.1,0.53,,,,2.98,,,4165.0,
004990,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.34,,,,4.63,,,,
00499K,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,5.14,,,,
005300,2026-12-31,2026-06-17,2026-06-17,3.1,,,,,,22.57,0.7,,,,3.21,,,4697.0,
005305,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,4.66,,,,
011170,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.27,,,,1.22,,,,
071840,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.17,,,,4.44,,,,
027740,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.05,,,,,,,,
001080,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.78,,,,,,,,
138040,2026-12-31,2026-06-17,2026-06-17,21.05,,,,,,8.86,1.87,,,,,,,12903.0,
090370,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.42,,,,,,,,
118000,2026-12-31,2026-06-17,2026-06-17,0.43,,,,,,49.67,0.21,,,,,,,30.0,
017180,2026-12-31,2026-06-17,2026-06-17,1.93,,,,,,23.16,0.45,,,,,,,57.0,
009900,2026-12-31,2026-06-17,2026-06-17,9.04,,,,,,6.74,0.61,,,,1.14,,,1302.0,
317450,2026-12-31,2026-06-17,2026-06-17,12.35,,,,,,6.75,0.83,,,,3.31,,,6718.0,
012690,2026-12-31,2026-06-17,2026-06-17,1.71,,,,,,42.27,0.72,,,,2.89,,,41.0,
005360,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.32,,,,2.17,,,,
070960,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.35,,,,,,,,
009680,2026-12-31,2026-06-17,2026-06-17,5.59,,,,,,8.16,0.46,,,,7.76,,,1248.0,
009580,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.19,,,,6.79,,,,
009200,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.15,,,,7.93,,,,
033920,2026-12-31,2026-06-17,2026-06-17,8.35,,,,,,4.13,0.34,,,,7.22,,,1898.0,
008420,2026-12-31,2026-06-17,2026-06-17,3.3,,,,,,7.26,0.24,,,,2.19,,,314.0,
025560,2026-12-31,2026-06-17,2026-06-17,8.73,,,,,,18.45,1.61,,,,,,,2396.0,
007120,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.72,,,,,,,,
085620,2026-12-31,2026-06-17,2026-06-17,5.34,,,,,,30.54,1.63,,,,,,,1002.0,
006800,2026-12-31,2026-06-17,2026-06-17,11.71,,,,,,18.89,2.21,,,,0.6,,,2668.0,
00680K,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,2.2,,,,
006805,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,2.22,,,,
081660,2026-12-31,2026-06-17,2026-06-17,11.16,,,,,,9.92,1.11,,,,4.91,,,4061.0,
002840,2026-12-31,2026-06-17,2026-06-17,10.3,,,,,,12.95,1.33,,,,1.96,,,9449.0,
268280,2026-12-31,2026-06-17,2026-06-17,13.62,,,,,,8.01,1.09,,,,3.16,,,12662.0,
107590,2026-12-31,2026-06-17,2026-06-17,9.04,,,,,,4.95,0.45,,,,1.25,,,11302.0,
134380,2026-12-31,2026-06-17,2026-06-17,13.88,,,,,,8.25,1.15,,,,4.42,,,1235.0,
003650,2026-12-31,2026-06-17,2026-06-17,14.36,,,,,,2.76,0.4,,,,2.78,,,45517.0,
377740,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.32,,,,4.8,,,,
003610,2026-12-31,2026-06-17,2026-06-17,3.61,,,,,,25.0,0.9,,,,1.35,,,208.0,
035150,2026-12-31,2026-06-17,2026-06-17,12.49,,,,,,6.74,0.84,,,,4.23,,,1581.0,
002410,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
007210,2026-12-31,2026-06-17,2026-06-17,7.53,,,,,,4.07,0.31,,,,1.81,,,407.0,
002760,2026-12-31,2026-06-17,2026-06-17,4.79,,,,,,24.18,1.16,,,,0.74,,,39.0,
003850,2026-12-31,2026-06-17,2026-06-17,7.65,,,,,,12.44,0.95,,,,1.68,,,766.0,
000890,2026-12-31,2026-06-17,2026-06-17,3.82,,,,,,11.38,0.43,,,,,,,125.0,
003000,2026-12-31,2026-06-17,2026-06-17,4.4,,,,,,30.36,1.34,,,,2.71,,,152.0,
001270,2026-12-31,2026-06-17,2026-06-17,5.46,,,,,,12.51,0.68,,,,3.76,,,5109.0,
001275,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,7.67,,,,
026940,2026-12-31,2026-06-17,2026-06-17,1.59,,,,,,21.74,0.35,,,,3.38,,,109.0,
